id,品名,陽極_過站時間,來料碼,產品狀態,不良名稱,鍛壓模穴號,退火批號,熔鑄批號,鍛壓時間
2093545,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C03-04-03071201XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093544,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-M07-04-03070601XX-F85-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2093543,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H05-02-03071601XX-F64-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093542,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-K06-01-03062601XX-F49-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2093541,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D03-02-03070401XX-F50-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2093540,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F01-02-03071201XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093539,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C04-04-03070401XX-F41-XXXXCXXXXXXXX-A107080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2093538,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-C08-03-03062401XX-F70-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-16
2093537,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M03-02-03062601XX-F78-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2093536,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-E02-01-03062401XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03062401,5H18422001G,2025-08-21
2093535,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H01-03-03062001XX-F80-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2093534,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E05-03-03071601XX-F15-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093533,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-02-03070401XX-F15-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2093532,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E08-03-03071601XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2093531,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-L05-02-03062401XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2093530,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A06-02-03071201XX-F40-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-22
2093529,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G02-02-03071601XX-F91-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071601,5H18422002G,2025-08-22
2093528,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J03-04-03062601XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2093527,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-02-03071601XX-F79-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093526,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F06-04-03062601XX-F81-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2093525,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F02-01-03062401XX-F46-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-19
2093524,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-L06-01-03071201XX-F86-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-20
2093523,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H06-02-03071601XX-F17-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093522,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M07-03-03062401XX-F06-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-19
2093521,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H07-01-03062401XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2093520,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E04-01-03071601XX-F39-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093519,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J01-04-03071601XX-F06-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093518,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E05-03-03071601XX-F11-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093517,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-L04-01-03071601XX-F90-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093516,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G05-04-03071601XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093515,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K08-04-03071601XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093514,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H02-01-03062401XX-F45-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-19
2093513,Y20Housing,2025-09-02,IM-6R01-5F31422001G-401G01-B07-09-03042901XX-F21-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-402-1#,03042901,5F31422001G,2025-07-08
2093512,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-03-03070401XX-F12-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2093511,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-K06-01-03062601XX-F70-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2093510,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C07-04-03070401XX-F28-XXXXCXXXXXXXX-A107090706207100101-07110401,良品,,創新C-A,03070401,5H18422003G,
2093509,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B04-01-03070401XX-F50-XXXXCXXXXXXXX-A207070706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093508,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J06-04-03062401XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-18
2093507,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C03-04-03071201XX-F79-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2093506,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E06-03-03071601XX-F41-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-21
2093505,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-04-03071601XX-F53-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093504,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G06-04-03071601XX-F83-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2093503,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H08-04-03071601XX-F85-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-24
2093502,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D03-02-03070401XX-F14-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2093501,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-01-03071601XX-F85-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2093500,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-J06-04-03062601XX-F53-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2093499,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B07-01-03070401XX-F72-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093498,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F35-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093497,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-A07-04-03070401XX-F86-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093496,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C06-04-03070401XX-F05-XXXXCXXXXXXXX-A207090706207100101-07110401,良品,,創新C-A,03070401,5H18422003G,
2093495,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-01-03071601XX-F64-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093494,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H08-03-03071201XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-22
2093493,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E08-03-03071601XX-F63-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093492,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D07-01-03071201XX-F20-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2093491,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F06-01-03062601XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2093490,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C04-04-03070401XX-F24-XXXXCXXXXXXXX-A107080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2093489,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C05-01-03071601XX-F25-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-23
2093488,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-J07-02-03062601XX-F16-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2093487,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-02-03071601XX-F79-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093486,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G02-02-03062601XX-F30-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2093485,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-H07-02-03070601XX-F74-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2093484,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-J08-01-03070601XX-F70-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2093483,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H07-01-03071201XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-19
2093482,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D03-03-03070401XX-F42-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2093481,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K06-01-03071601XX-F62-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2093480,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J08-04-03071201XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093479,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D05-03-03071201XX-F59-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2093478,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D03-02-03071201XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2093477,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E08-03-03071601XX-F80-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093476,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K06-01-03071601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2093475,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G06-04-03071601XX-F49-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2093474,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-B04-01-03062601XX-F13-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2093473,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-C07-02-03062601XX-F30-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2093472,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-01-03071601XX-F53-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2093471,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-02-03071601XX-F59-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093470,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-L01-01-03062001XX-F29-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-15
2093469,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F04-04-03062601XX-F86-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2093468,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D04-02-03071201XX-F25-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093467,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D06-01-03071601XX-F64-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093466,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-04-03071601XX-F65-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071601,5H18422002G,2025-08-22
2093465,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J03-03-03062401XX-F77-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-18
2093464,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A06-02-03071201XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-23
2093463,Y20Housing,2025-09-02,IM-6R01-5H17422004G-501H19-K07-02-03061701XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03061701,5H17422004G,2025-08-12
2093462,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J07-04-03062401XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2093461,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H04-02-03062001XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-13
2093460,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-K08-04-03061901XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03061901,5H18422001G,2025-08-14
2093459,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D03-01-03071201XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093458,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-E07-04-03070601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03070601,5H18422003G,2025-08-20
2093457,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E04-01-03071601XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093456,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F01-03-03071201XX-F44-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-23
2093455,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F02-01-03071201XX-F80-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-22
2093454,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-02-03071601XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093453,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M06-03-03062001XX-F17-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-15
2093452,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C07-04-03070401XX-F21-XXXXCXXXXXXXX-A107090706207100101-07110401,良品,,創新C-A,03070401,5H18422003G,
2093451,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A06-04-03071201XX-F68-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093450,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G07-02-03071601XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2093449,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G03-04-03062001XX-F09-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-15
2093448,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-C06-03-03062401XX-F15-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062401,5H18422001G,2025-08-15
2093447,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A05-03-03071201XX-F90-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2093445,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H05-02-03071601XX-F40-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2093446,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H06-03-03071201XX-F31-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2093444,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E07-01-03071601XX-F40-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093443,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G03-04-03071601XX-F19-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093442,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-03-03070401XX-F39-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093441,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B07-02-03070401XX-F62-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093440,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C07-04-03070401XX-F62-XXXXCXXXXXXXX-A107090706207100101-07110401,良品,,創新C-A,03070401,5H18422003G,
2093439,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-03-03070401XX-F69-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093438,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J01-04-03071601XX-F68-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2093437,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B07-02-03070401XX-F74-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2093436,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-L06-01-03062401XX-F01-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062401,5H18422001G,2025-08-15
2093435,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-02-03071601XX-F42-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071601,5H18422002G,2025-08-23
2093434,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E04-01-03071601XX-F19-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2093433,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F03-01-03071201XX-F60-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071201,5H18422002G,2025-08-21
2093432,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M07-03-03062401XX-F60-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-19
2093431,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-J05-02-03062601XX-F61-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2093430,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-01-03071601XX-F88-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2093429,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-A04-01-03062001XX-F74-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062001,5H18422001G,2025-08-13
